15091,3,-100,0,0,8,0,3,734166,9,1,2,735632,10,0,14,2446,1784,10
15094,10,-100,0,0,8,0,3,734531,9,1,2,735997,10,0,14,2449,1784,10
15099,10,2,0,0,2,1,3,734892,2,0,1,738165,30,2,41,2451,1787,1
15102,0,7,0,0,2,1,3,735181,4,0,1,738834,48,0,114,2453,1788,4
15103,0,15,0,0,2,1,3,734723,2,0,1,738379,48,0,185,2454,1789,4
15104,0,15,0,0,2,1,3,735082,2,0,1,738744,48,0,185,2454,1789,4
15105,13,16,0,0,2,1,3,734737,2,0,1,737346,46,1,81,2455,1790,4
15106,12,12,0,0,2,1,3,734681,2,0,1,737270,4,3,4,2456,1791,4
15107,12,12,0,0,2,1,3,735269,2,0,1,737878,4,3,4,2456,1791,4
15108,3,2,0,0,2,1,3,734473,4,0,1,737101,31,4,45,2457,1792,7
15109,0,7,0,0,2,0,3,732166,2,0,1,736357,51,1,94,2458,1325,4
15110,0,7,0,0,2,0,3,732362,2,0,1,743306,51,1,94,2458,1325,4
15111,0,7,0,0,2,0,3,732362,2,0,1,736006,51,1,94,2458,1325,4
15112,0,7,0,0,2,0,3,734319,2,0,1,745270,51,1,94,2458,1325,4
15113,0,7,0,0,2,0,3,734319,2,0,1,737970,51,1,94,2458,1325,4
15114,0,7,0,0,2,0,3,734640,2,0,1,738288,51,1,94,2458,1325,4
15115,0,7,0,0,2,0,3,734640,2,0,1,745588,51,1,94,2458,1325,4
15116,0,7,0,0,2,1,3,735273,2,0,1,742637,51,1,94,2458,1325,4
15117,0,7,0,0,2,1,3,735273,2,0,1,746287,51,1,94,2458,1325,4
15118,0,7,0,0,2,0,3,735273,2,0,1,736368,51,1,94,2458,1325,4
15119,0,7,0,0,2,0,3,735273,2,0,1,737098,51,1,94,2458,1325,4
15120,0,7,0,0,2,0,3,735273,2,0,1,737828,51,1,94,2458,1325,4
15121,0,7,0,0,2,1,3,735273,2,0,1,738923,51,1,94,2458,1325,4
15122,0,7,0,0,2,0,3,735306,2,0,1,736073,51,1,94,2458,1325,4
15123,0,7,0,0,2,0,3,735306,2,0,1,736744,51,1,94,2458,1325,4
15124,0,7,0,0,2,0,3,735306,2,0,1,737056,51,1,94,2458,1325,4
15125,0,7,0,0,2,1,3,735306,2,0,1,738170,51,1,94,2458,1325,4
15126,0,7,0,0,2,0,3,735306,2,0,1,744356,51,1,94,2458,1325,4
15127,0,7,0,0,2,0,3,735306,2,0,1,744816,51,1,94,2458,1325,4
15128,12,13,0,0,2,1,3,734220,2,0,1,736340,19,5,26,2459,354,4
15129,14,11,0,0,6,1,3,734220,6,0,1,737346,19,5,26,2459,354,4
15130,12,13,0,0,2,1,3,734220,2,0,1,737346,19,5,26,2459,354,4
15131,14,11,0,0,6,1,3,734220,6,0,1,736797,19,5,26,2459,354,4
15132,12,13,0,0,2,1,3,734220,2,0,1,736797,19,5,26,2459,354,4
15133,14,11,0,0,6,1,3,734220,6,0,1,736675,19,5,26,2459,354,4
15134,12,13,0,0,2,1,3,734220,2,0,1,736675,19,5,26,2459,354,4
15135,14,11,0,0,6,1,3,734408,6,0,1,737223,19,5,26,2459,354,4
15136,13,16,0,0,2,1,3,734698,2,0,1,736540,13,0,19,2460,1301,4
15137,11,14,0,0,2,1,3,735124,2,0,1,737786,4,3,4,2461,1793,4
15138,11,14,0,0,2,1,3,735195,2,0,1,738151,4,3,4,2461,1793,4
15139,14,18,0,0,2,0,3,730822,2,0,1,738962,60,5,142,2462,1794,4
15140,16,10,0,0,2,0,3,732733,2,0,1,736401,3,2,269,2463,1795,20
15141,16,10,0,0,2,0,3,732733,2,0,1,740051,3,2,269,2463,1795,20
15142,16,10,0,0,2,0,3,733027,2,0,1,736691,3,2,269,2463,1795,20
15143,16,10,0,0,2,0,3,733591,2,0,1,737241,3,2,269,2463,1795,20
15144,16,10,0,0,2,0,3,733591,2,0,1,744541,3,2,269,2463,1795,20
15145,4,18,0,0,2,0,3,733790,2,0,1,735615,3,2,269,2463,1795,20
15146,16,10,0,0,2,0,3,733790,2,0,1,737440,3,2,269,2463,1795,20
15147,4,18,0,0,2,0,3,733912,2,0,1,735738,3,2,269,2463,1795,20
15148,16,10,0,0,2,0,3,733912,2,0,1,737563,3,2,269,2463,1795,20
15149,16,10,0,0,2,1,3,735277,2,0,1,738926,3,2,269,2463,1795,20
15150,16,10,0,0,2,1,3,734096,2,0,1,735921,3,2,269,2464,1795,8
15151,16,10,0,0,2,1,3,734096,2,0,1,737746,3,2,269,2464,1795,8
15152,16,10,0,0,2,1,3,734096,2,0,1,745046,3,2,269,2464,1795,8
15153,16,10,0,0,2,1,3,734248,2,0,1,736073,3,2,269,2464,1795,8
15154,16,10,0,0,2,1,3,734248,2,0,1,737898,3,2,269,2464,1795,8
15155,16,10,0,0,2,1,3,734248,2,0,1,745198,3,2,269,2464,1795,8
15156,16,10,0,0,2,1,3,734550,2,0,1,736553,3,2,269,2464,1795,8
15157,12,12,0,0,2,0,3,728529,4,0,1,739536,35,4,203,2465,1796,4
15158,12,12,0,0,2,0,3,729260,4,0,1,740204,35,4,203,2465,1796,4
15159,10,18,0,0,6,1,3,733641,6,0,1,737162,35,4,203,2465,1796,4
15160,12,14,0,0,2,1,3,734207,2,0,1,737009,35,4,203,2465,1796,4
15161,12,14,0,0,2,1,3,734664,2,0,1,737466,35,4,203,2465,1796,4
15162,12,14,0,0,2,1,3,735202,2,0,1,738121,35,4,203,2465,1796,4
15164,13,14,0,0,3,1,3,734172,6,0,1,736736,27,4,67,2467,1798,4
15167,20,5,0,0,2,0,3,732976,2,0,1,736630,23,1,150,2468,972,4
15168,20,5,0,0,2,0,3,732976,2,0,1,743930,23,1,150,2468,972,4
15169,20,5,0,0,2,1,3,735017,2,0,1,736843,23,1,150,2469,972,4
15170,20,5,0,0,2,1,3,735017,2,0,1,737572,23,1,150,2469,972,4
15171,20,5,0,0,2,0,3,735017,2,0,1,736112,23,1,150,2469,972,4
15172,20,5,0,0,2,1,3,735017,2,0,1,738668,23,1,150,2469,972,4
15173,20,5,0,0,2,1,3,735077,2,0,1,746027,23,1,150,2469,972,4
15174,1,7,0,0,2,0,3,734460,2,0,1,736630,19,5,26,2470,1389,4
15175,1,7,0,0,2,0,3,734460,2,0,1,737725,19,5,26,2470,1389,4
15176,1,7,0,0,2,0,3,734460,2,0,1,736995,19,5,26,2470,1389,4
15177,1,7,0,0,2,1,3,734460,2,0,1,738090,19,5,26,2470,1389,4
15178,6,10,0,0,2,0,3,728931,4,0,1,739870,21,5,330,2471,1799,4
15179,6,10,0,0,2,0,3,732527,4,0,1,736175,21,5,330,2472,1799,4
15180,6,10,0,0,2,0,3,732527,4,0,1,743475,21,5,330,2472,1799,4
15181,6,10,0,0,2,1,3,735158,4,0,1,736995,21,5,330,2472,1799,4
15182,6,10,0,0,2,1,3,735158,4,0,1,738820,21,5,330,2472,1799,4
15183,16,10,0,0,2,0,3,733046,4,0,1,736766,16,5,23,2473,1800,4
15184,16,10,0,0,2,1,3,733975,4,0,1,737619,16,5,23,2473,1800,4
15185,16,10,0,0,2,1,3,734730,4,0,1,738379,16,5,23,2473,1800,4
15186,16,10,0,0,2,1,3,734730,4,0,1,745679,16,5,23,2473,1800,4
15187,9,4,0,0,2,0,3,730540,2,0,1,741436,29,8,42,2474,1801,1
15188,9,4,0,0,2,0,3,732773,2,0,1,736432,29,8,42,2474,1801,1
15189,9,4,0,0,2,0,3,732773,2,0,1,743732,29,8,42,2474,1801,1
15190,9,4,0,0,2,1,3,734446,2,0,1,738104,29,8,42,2474,1801,1
15191,9,4,0,0,2,1,3,734446,2,0,1,745404,29,8,42,2474,1801,1
15192,9,4,0,0,2,1,3,734655,2,0,1,738304,29,8,42,2474,1801,1
15193,9,4,0,0,2,1,3,734655,2,0,1,745604,29,8,42,2474,1801,1
15194,9,4,0,0,2,1,3,734814,2,0,1,745769,29,8,42,2474,1801,1
15195,1,18,0,0,2,0,3,729579,4,0,1,740416,8,2,308,2475,749,4
15196,1,15,0,0,2,0,3,732443,2,0,1,736098,8,2,308,2475,749,4
15200,12,12,0,0,2,1,3,734166,2,0,1,737087,60,5,144,2477,1803,4
15201,1,15,0,0,2,0,3,733165,4,0,1,736814,21,5,39,2478,1804,4
15202,1,15,0,0,2,0,3,734340,4,0,1,736159,21,5,39,2478,1804,4
15203,1,15,0,0,2,1,3,734340,4,0,1,737984,21,5,39,2478,1804,4
15204,1,15,0,0,2,0,3,734537,4,0,1,736479,21,5,39,2478,1804,4
15205,13,11,0,0,2,1,3,735040,2,0,1,737861,28,3,37,2479,1805,4
15206,13,11,0,0,2,1,3,735244,2,0,1,738349,28,3,37,2479,1805,4
15207,1,18,0,0,2,1,3,734502,2,0,1,737421,4,3,4,2480,1806,4
15208,1,18,0,0,2,1,3,734699,2,0,1,737817,4,3,4,2480,1806,4
15209,1,18,0,0,2,1,3,734894,2,0,1,738547,4,3,4,2480,1806,4
15210,16,10,0,0,2,1,3,735006,4,0,1,738653,35,4,187,2481,1807,4
15211,0,7,0,0,2,1,3,733122,4,0,1,736783,4,3,17,2482,1808,4
15212,0,7,0,0,2,1,3,733527,4,0,1,736084,4,3,17,2482,1808,4
15213,0,7,0,0,2,1,3,734156,2,0,1,737817,4,3,17,2483,1808,4
15214,0,7,0,0,2,1,3,734360,2,0,1,745300,4,3,17,2483,1808,4
15215,0,7,0,0,2,1,3,734760,2,0,1,738410,4,3,17,2483,1808,4
15216,0,7,0,0,2,1,3,734760,2,0,1,745710,4,3,17,2483,1808,4
15217,9,4,0,0,0,0,3,729956,2,0,1,740508,1,0,54,2484,1809,8
15265,17,18,0,0,8,1,3,734606,9,0,7,741176,0,0,0,5,5,1
15277,3,2,0,0,0,0,3,730914,0,0,1,736389,0,0,5,2486,21,8
15280,0,1,0,0,2,0,3,733214,4,0,1,736864,0,0,5,2486,21,8
15281,3,9,0,0,0,0,3,734541,0,0,1,738191,0,0,5,2486,21,8
15282,3,9,0,0,0,0,3,734733,0,0,1,738383,0,0,5,2486,21,8
15283,0,1,0,0,2,0,3,734276,4,0,1,735371,0,0,5,2486,21,8
15284,3,9,0,0,0,0,3,734353,0,0,1,738014,0,0,5,2486,21,8
15285,0,1,0,0,2,0,3,734836,4,0,1,735930,0,0,5,2486,21,8
15286,3,9,0,0,0,0,3,734893,0,0,1,738543,0,0,5,2486,21,8
15289,9,-100,0,0,2,0,3,731473,2,3,0,736948,0,0,5,2487,21,8
15290,9,10,0,0,2,1,3,733587,2,0,7,740887,0,0,5,2487,21,8
15307,9,0,0,0,2,0,3,733795,2,3,0,737445,0,0,5,2487,21,8
15418,9,10,0,0,2,0,3,733521,2,0,1,737171,0,0,5,2487,21,8
15419,9,10,0,0,2,0,3,733661,2,0,1,737311,0,0,5,2487,21,8
15444,4,8,0,0,4,0,3,734277,5,0,1,736102,0,0,0,5,5,1
15452,0,1,0,0,2,1,3,734067,4,0,7,736622,0,0,5,2486,21,8
15467,9,0,0,0,2,0,3,733607,2,0,1,736159,0,0,5,2487,21,8
15475,9,-100,0,0,2,0,3,733706,2,3,1,736251,0,0,5,2487,21,8
15476,9,-100,0,0,2,0,3,733712,2,3,1,736279,0,0,5,2487,21,8
15477,9,10,0,0,2,0,3,733719,2,3,1,736279,0,0,5,2487,21,8
15478,9,10,0,0,2,0,3,733740,2,3,1,736279,0,0,5,2487,21,8
15479,9,-100,0,0,2,0,3,733747,2,3,1,736310,0,0,5,2487,21,8
15480,9,10,0,0,2,0,3,733754,2,3,1,736858,0,0,5,2487,21,8
15481,9,10,0,0,2,0,3,733761,2,3,1,737040,0,0,5,2487,21,8
15482,9,10,0,0,2,0,3,733768,2,3,1,736493,0,0,5,2487,21,8
15483,9,10,0,0,2,0,3,733775,2,3,1,736524,0,0,5,2487,21,8
15484,9,10,0,0,2,0,3,733782,2,3,1,735975,0,0,5,2487,21,8
15485,9,10,0,0,2,0,3,733782,2,3,1,736889,0,0,5,2487,21,8
15486,9,10,0,0,2,0,3,733789,2,3,1,735975,0,0,5,2487,21,8
15487,9,10,0,0,2,0,3,733789,2,3,1,737070,0,0,5,2487,21,8
15488,9,10,0,0,2,0,3,733796,2,3,1,735975,0,0,5,2487,21,8
15489,9,10,0,0,2,0,3,733796,2,3,1,737070,0,0,5,2487,21,8
15490,9,10,0,0,2,0,3,733804,2,3,1,736006,0,0,5,2487,21,8
15491,9,10,0,0,2,0,3,733810,2,3,1,736006,0,0,5,2487,21,8
15492,9,10,0,0,2,0,3,733845,2,3,1,736401,0,0,5,2487,21,8
15493,9,10,0,0,2,0,3,733845,2,3,1,737496,0,0,5,2487,21,8
15494,9,10,0,0,2,0,3,733852,2,3,1,736401,0,0,5,2487,21,8
15495,9,10,0,0,2,0,3,733866,2,3,1,736432,0,0,5,2487,21,8
15550,0,-100,0,0,2,0,3,734048,4,3,1,735886,0,0,5,2486,21,8
15551,0,-100,0,0,2,0,3,734055,4,3,1,735886,0,0,5,2486,21,8
15552,0,-100,0,0,2,0,3,734062,4,3,1,736616,0,0,5,2486,21,8
15553,0,-100,0,0,2,0,3,734215,4,3,1,736036,0,0,5,2486,21,8
15554,0,1,0,0,2,0,3,734250,4,3,1,736067,0,0,5,2486,21,8
15555,0,1,0,0,2,0,3,734257,4,3,1,736797,0,0,5,2486,21,8
15556,0,1,0,0,2,0,3,734265,4,3,1,736098,0,0,5,2486,21,8
15557,0,1,0,0,2,0,3,734265,4,3,1,736828,0,0,5,2486,21,8
15558,0,1,0,0,2,0,3,734271,4,3,1,736828,0,0,5,2486,21,8
15559,0,1,0,0,2,0,3,734285,4,3,1,736098,0,0,5,2486,21,8
15560,0,1,0,0,2,0,3,734292,4,3,1,736128,0,0,5,2486,21,8
15561,0,1,0,0,2,0,3,734300,4,3,1,736128,0,0,5,2486,21,8
15562,0,1,0,0,2,0,3,734342,4,3,1,737984,0,0,5,2486,21,8
15563,0,1,0,0,2,0,3,734362,4,3,1,736189,0,0,5,2486,21,8
15564,0,1,0,0,2,0,3,734362,4,3,1,738014,0,0,5,2486,21,8
15565,0,1,0,0,2,0,3,734369,4,3,1,736189,0,0,5,2486,21,8
15566,0,1,0,0,2,0,3,734397,4,3,1,736220,0,0,5,2486,21,8
15633,2,1,0,0,2,0,3,728827,4,0,1,739778,67,4,316,2488,1810,4
15634,2,1,0,0,2,0,3,728980,4,0,1,736279,67,4,316,2488,1810,4
15635,2,1,0,0,2,0,3,731988,4,0,1,735641,67,4,316,2488,1810,4
15636,3,18,0,0,2,0,3,733107,4,0,1,735306,67,4,316,2488,1810,4
15637,2,1,0,0,2,0,3,734326,4,0,1,737984,67,4,316,2488,1810,4
15638,0,7,0,0,2,0,3,730044,4,0,1,740859,29,8,40,1702,1260,5
15639,10,11,0,0,2,1,3,733766,2,0,1,737332,17,1,73,2489,1811,4
15640,0,7,0,0,2,0,3,734061,4,0,1,737756,28,3,37,2490,1812,4
15641,11,12,0,0,2,1,3,734502,2,0,1,737070,35,4,184,2491,1813,4
15642,15,13,0,0,2,1,3,734663,4,0,1,737588,35,4,187,2492,1814,4
15643,5,3,0,0,8,0,3,728892,20,3,0,736192,20,7,29,2493,1481,4
15644,1,4,0,0,8,1,3,735165,9,0,1,736996,12,5,140,2494,1815,4
15645,11,13,0,0,6,1,3,734632,6,0,1,736128,3,2,269,2495,1816,4
15646,15,20,0,0,2,1,3,734632,2,0,1,736493,3,2,269,2495,1816,4
15647,9,4,0,0,2,0,3,731325,4,0,1,742211,29,8,40,75,66,4
15648,9,4,0,0,2,0,3,731402,4,0,1,742303,29,8,40,75,66,4
15649,13,14,0,0,2,1,3,734566,4,0,1,736844,14,5,300,2496,1817,4
15650,13,14,0,0,2,1,3,734927,4,0,5,737861,14,5,300,2496,1817,4
15651,13,14,0,0,2,1,3,735279,4,0,1,737861,14,5,300,2496,1817,4
15652,0,1,0,0,2,1,3,733958,2,0,1,737270,49,9,88,2497,1818,4
15653,0,1,0,0,2,1,3,733958,2,0,1,744570,49,9,88,2497,1818,4
15654,14,14,0,0,2,1,3,734566,2,0,1,737131,29,8,100,2498,1817,4
15655,6,-100,0,0,8,1,3,734514,9,0,1,745465,15,1,103,1642,1215,4
15656,6,-100,0,0,2,1,3,735021,4,0,1,745968,15,1,103,1642,1215,4
15657,0,7,0,0,2,1,3,733992,2,0,1,736691,11,3,18,2499,1819,4
15658,0,7,0,0,2,1,3,734249,2,0,1,737649,11,3,18,2499,1819,4
15659,1,15,0,0,2,0,3,734474,2,0,1,738124,29,8,154,2500,1820,17
15660,1,15,0,0,2,0,3,734474,2,0,1,745424,29,8,154,2500,1820,17
15661,1,15,0,0,2,0,3,734829,2,0,1,736654,29,8,154,2501,1820,4
15662,1,15,0,0,2,0,3,734829,2,0,1,745779,29,8,154,2501,1820,4
15663,15,20,0,0,3,1,3,734780,3,0,1,736602,17,1,123,2502,1821,4
15664,6,-100,0,0,8,1,3,733860,2,0,0,741160,0,0,13,2503,1822,4
15665,6,-100,0,0,8,1,3,733860,2,0,0,741160,0,0,13,2503,1822,4
15666,6,-100,0,0,2,1,3,733860,2,0,0,741160,0,0,13,2503,1822,4
15667,6,-100,0,0,2,1,3,733893,2,0,0,741191,0,0,13,2503,1822,4
15668,6,0,0,0,2,1,3,733650,2,0,0,740950,0,0,13,2503,1822,4
15670,6,-100,0,0,8,1,3,733681,9,1,0,739155,0,0,13,2503,1822,4
15671,6,-100,0,0,8,0,3,733706,2,1,0,739182,0,0,13,2503,1822,4
15675,6,-100,0,0,2,1,3,733740,2,0,0,741040,0,0,13,2503,1822,4
15676,6,0,0,0,2,1,3,733769,2,0,0,741069,0,0,13,2503,1822,4
15677,6,-100,0,0,2,0,3,733769,2,1,0,739245,0,0,13,2503,1822,4
15678,6,0,0,0,2,0,3,733775,2,0,1,737425,0,0,13,2503,1822,4
15679,6,0,0,0,2,1,3,733801,2,0,0,741100,0,0,13,2503,1822,4
15681,6,-100,0,0,2,1,3,733831,2,0,0,741131,0,0,13,2503,1822,4
15682,6,0,0,0,2,1,3,733831,2,0,0,741131,0,0,13,2503,1822,4
15683,6,0,0,0,2,0,3,733824,2,3,1,737474,0,0,13,2503,1822,4
15684,6,-100,0,0,2,1,3,734195,2,0,0,741496,0,0,13,2503,1822,4
15685,6,-100,0,0,8,1,3,734227,2,0,0,741526,0,0,13,2503,1822,4
15686,6,6,0,0,8,1,3,734227,2,0,7,741526,0,0,13,2503,1822,4
15687,6,-100,0,0,2,1,3,734258,2,0,0,741558,0,0,13,2503,1822,4
15688,6,6,0,0,8,1,3,734258,2,0,7,741558,0,0,13,2503,1822,4
15689,6,6,0,0,2,1,3,734286,2,0,7,741588,0,0,13,2503,1822,4
15690,6,-100,0,0,8,1,3,734286,2,0,0,741588,0,0,13,2503,1822,4
15691,4,6,0,0,2,1,3,734305,2,0,7,741606,0,0,13,2503,1822,4
15693,6,6,0,0,2,1,3,734319,2,0,7,741617,0,0,13,2503,1822,4
15694,6,0,0,0,2,1,3,734380,2,0,0,741680,0,0,13,2503,1822,4
15696,6,-100,0,0,8,1,3,734349,2,0,0,741649,0,0,13,2503,1822,4
15701,11,14,0,0,4,1,3,734927,6,0,1,736752,26,8,43,2504,1823,4
15703,3,2,0,0,2,1,3,730897,4,0,1,736371,10,0,108,2014,1488,4
15704,3,2,0,0,2,0,3,730932,4,0,1,741893,10,0,108,2014,1488,4
15705,3,2,0,0,2,0,3,731138,4,3,0,735518,10,0,108,2014,1488,4
15706,3,2,0,0,2,1,3,731185,4,0,1,736684,10,0,108,2014,1488,4
15707,3,2,0,0,2,0,3,731206,4,3,0,735590,10,0,108,2014,1488,4
15708,3,2,0,0,2,0,3,731218,4,3,0,736693,10,0,108,2014,1488,4
15709,3,2,0,0,2,0,3,731397,4,3,0,735780,10,0,108,2014,1488,4
15710,3,2,0,0,2,0,3,731451,4,3,0,735872,10,0,108,2014,1488,4
15711,3,2,0,0,2,1,3,731495,4,1,1,738785,10,0,108,2014,1488,4
15712,3,18,0,0,2,0,3,731697,4,3,2,735347,10,0,108,2014,1488,4
15713,3,2,0,0,2,0,3,731768,4,3,0,737284,10,0,108,2014,1488,4
15714,3,2,0,0,2,0,3,732724,4,0,1,736371,10,0,108,2014,1488,4
15715,3,2,0,0,2,0,3,733366,4,0,1,737019,10,0,108,2014,1488,4
15716,3,2,0,0,2,0,3,733664,4,0,1,735500,10,0,108,2014,1488,4
15717,3,2,0,0,2,0,3,734042,4,0,1,737690,10,0,108,2014,1488,4
15718,3,2,0,0,2,0,3,734042,4,0,1,735865,10,0,108,2014,1488,4
15719,3,2,0,0,2,0,3,734270,4,0,1,736108,10,0,108,2014,1488,4
15720,3,2,0,0,2,0,3,734408,4,0,1,738055,10,0,108,2014,1488,4
15721,3,2,0,0,2,0,3,734643,4,0,1,736585,10,0,108,2014,1488,4
15722,3,2,0,0,2,0,3,734730,4,0,1,736738,10,0,108,2014,1488,4
15723,3,2,0,0,2,0,3,734831,4,0,1,738479,10,0,108,2014,1488,4
15726,3,9,0,0,2,1,3,734080,4,0,1,737619,4,3,4,2507,1825,4
15727,3,9,0,0,2,1,3,734317,4,0,1,738031,4,3,4,2507,1825,4
15728,3,9,0,0,2,1,3,734920,4,0,1,738410,4,3,4,2507,1825,4
15729,3,9,0,0,2,1,3,735066,4,0,5,737984,4,3,4,2507,1825,4
15730,3,9,0,0,2,1,3,735300,4,0,1,737984,4,3,4,2507,1825,4
15731,3,9,0,0,2,1,3,735251,4,0,1,738912,4,3,4,2507,1825,4
15732,2,2,0,0,2,0,3,733513,2,0,1,736084,6,5,7,2508,1826,4
15733,12,13,0,0,2,1,3,734188,2,0,1,736844,49,9,88,2509,1827,4
15734,14,14,0,0,2,1,3,735299,2,0,1,738226,36,9,278,2510,1828,4
15735,13,16,0,0,6,1,3,734227,6,0,1,737148,21,5,330,2511,1492,4
15736,12,18,0,0,2,1,3,734502,4,0,3,736326,35,4,331,2512,1829,4
15737,2,2,0,0,2,1,3,734655,4,0,1,737680,8,2,320,2513,1830,7
15738,1,10,0,0,2,0,3,733548,4,0,1,737193,0,0,106,2514,1831,4
15739,1,10,0,0,2,0,3,735139,4,0,1,738789,0,0,106,2514,1831,4
15740,3,2,0,0,2,1,3,732117,4,3,1,739474,10,0,108,2014,1488,4
15741,3,2,0,0,2,1,3,732124,4,3,1,741299,10,0,108,2014,1488,4
15742,3,2,0,0,2,1,3,732131,4,3,1,741299,10,0,108,2014,1488,4
15743,3,2,0,0,2,1,3,732138,4,0,1,741299,10,0,108,2014,1488,4
15744,3,2,0,0,2,1,3,730767,4,0,1,736279,10,0,108,2014,1488,4
15745,3,18,0,0,2,1,3,730795,4,3,7,738104,10,0,108,2014,1488,4
15746,3,2,0,0,2,1,3,732145,4,3,1,741299,10,0,108,2014,1488,4
15747,3,2,0,0,2,1,3,732159,4,3,1,741389,10,0,108,2014,1488,4
15748,3,2,0,0,2,1,3,732166,4,3,1,741389,10,0,108,2014,1488,4
15749,3,2,0,0,2,1,3,730802,4,3,7,738104,10,0,108,2014,1488,4
15750,3,2,0,0,2,1,3,730823,4,3,1,738196,10,0,108,2014,1488,4
15751,3,2,0,0,2,1,3,730823,4,3,1,740021,10,0,108,2014,1488,4
15752,3,2,0,0,2,1,3,732180,4,3,1,741389,10,0,108,2014,1488,4
15753,3,2,0,0,2,1,3,732209,4,3,1,741389,10,0,108,2014,1488,4
15754,3,2,0,0,2,1,3,730844,4,3,1,740021,10,0,108,2014,1488,4
15755,3,2,0,0,2,1,3,730858,4,3,1,740021,10,0,108,2014,1488,4
15756,3,2,0,0,2,1,3,730872,4,0,7,736006,10,0,108,2014,1488,4
15757,3,2,0,0,2,1,3,730893,4,3,1,740021,10,0,108,2014,1488,4
15758,3,2,0,0,2,1,3,730900,4,0,7,736189,10,0,108,2014,1488,4
15759,3,2,0,0,2,1,3,730907,4,3,1,740204,10,0,108,2014,1488,4
15760,3,2,0,0,2,1,3,730914,4,0,1,740204,10,0,108,2014,1488,4
15761,3,2,0,0,2,1,3,730921,4,0,7,736554,10,0,108,2014,1488,4
15762,3,2,0,0,2,1,3,730921,4,0,1,740204,10,0,108,2014,1488,4
15763,3,2,0,0,2,1,3,730928,4,0,7,736554,10,0,108,2014,1488,4
15764,3,2,0,0,2,1,3,730928,4,0,1,740204,10,0,108,2014,1488,4
15765,3,2,0,0,2,1,3,730935,4,0,7,736554,10,0,108,2014,1488,4
15766,3,2,0,0,2,1,3,730935,4,0,1,740204,10,0,108,2014,1488,4
15767,3,2,0,0,2,1,3,730942,4,0,1,740204,10,0,108,2014,1488,4
15768,3,2,0,0,2,1,3,730949,4,0,7,736554,10,0,108,2014,1488,4
15769,3,2,0,0,2,1,3,730956,4,0,1,740204,10,0,108,2014,1488,4
15770,3,2,0,0,2,1,3,730970,4,0,7,736554,10,0,108,2014,1488,4
15771,3,2,0,0,2,1,3,730970,4,0,1,740204,10,0,108,2014,1488,4
15772,3,2,0,0,2,1,3,730978,4,0,7,736554,10,0,108,2014,1488,4
15773,3,2,0,0,2,1,3,730978,4,0,1,740204,10,0,108,2014,1488,4
15774,3,2,0,0,2,1,3,730984,4,0,7,736554,10,0,108,2014,1488,4
15775,3,2,0,0,2,1,3,730984,4,3,1,740204,10,0,108,2014,1488,4
15776,3,2,0,0,2,1,3,730991,4,0,7,736644,10,0,108,2014,1488,4
15777,3,2,0,0,2,1,3,731020,4,0,1,736644,10,0,108,2014,1488,4
15778,3,2,0,0,2,1,3,731110,4,3,1,740294,10,0,108,2014,1488,4
15779,3,2,0,0,2,1,3,731118,4,0,7,736644,10,0,108,2014,1488,4
15780,3,2,0,0,2,1,3,731118,4,3,1,740294,10,0,108,2014,1488,4
15781,3,2,0,0,2,1,3,731124,4,3,1,740294,10,0,108,2014,1488,4
15782,3,2,0,0,2,1,3,731131,4,3,7,736644,10,0,108,2014,1488,4
15783,3,2,0,0,2,1,3,731131,4,3,1,740294,10,0,108,2014,1488,4
15784,3,2,0,0,2,1,3,731138,4,3,7,736644,10,0,108,2014,1488,4
15785,3,2,0,0,2,1,3,731138,4,3,1,740294,10,0,108,2014,1488,4
15786,3,2,0,0,2,1,3,731146,4,3,7,736644,10,0,108,2014,1488,4
15787,3,2,0,0,2,1,3,731146,4,0,1,740294,10,0,108,2014,1488,4
15788,3,2,0,0,2,1,3,731152,4,3,7,736644,10,0,108,2014,1488,4
15789,3,2,0,0,2,1,3,731152,4,0,1,740294,10,0,108,2014,1488,4
15790,3,2,0,0,2,1,3,731158,4,3,7,736644,10,0,108,2014,1488,4
15791,3,2,0,0,2,1,3,731158,4,0,1,740294,10,0,108,2014,1488,4
15792,3,2,0,0,2,1,3,731165,4,3,1,736644,10,0,108,2014,1488,4
15794,3,2,0,0,2,1,3,731172,4,3,1,736736,10,0,108,2014,1488,4
15795,3,2,0,0,2,1,3,731172,4,3,7,738561,10,0,108,2014,1488,4
15796,3,2,0,0,2,1,3,731172,4,0,1,740386,10,0,108,2014,1488,4
15797,3,2,0,0,2,1,3,731179,4,3,1,736736,10,0,108,2014,1488,4
15798,3,2,0,0,2,1,3,731179,4,0,7,738561,10,0,108,2014,1488,4
15799,3,2,0,0,2,1,3,731179,4,0,1,740386,10,0,108,2014,1488,4
15800,3,2,0,0,2,1,3,731186,4,0,7,736736,10,0,108,2014,1488,4
15801,3,2,0,0,2,1,3,731193,4,0,7,738561,10,0,108,2014,1488,4
15802,3,2,0,0,2,1,3,731193,4,0,1,740386,10,0,108,2014,1488,4
15803,3,2,0,0,2,1,3,731200,4,0,1,736736,10,0,108,2014,1488,4
15804,3,2,0,0,2,1,3,731200,4,3,1,740386,10,0,108,2014,1488,4
15805,3,2,0,0,2,1,3,731207,4,0,1,736736,10,0,108,2014,1488,4
